"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "spillover" "so" "rcpos"
"1560" 21 "e1" 13 "a" "?" "Y" "1" 1385 414 -1 "-1"
"1561" 21 "e1" 19 "c" "0" "居民" "-" 329 1385 1 "1"
"1562" 21 "e1" 19 "c" "1" "協助" "-" 323 329 1 "2"
"1563" 21 "e1" 19 "c" "2" "的" "-" 338 323 1 "3"
"1564" 21 "e1" 19 "c" "3" "軍官" "-" 308 338 1 "4"
"1565" 21 "e1" 19 "c" "4" "收傷" "-" 338 308 1 "5"
"1566" 21 "e1" 19 "c" "5" "了" "-" 354 338 1 "-1"
"1567" 21 "e1" 19 "c" "6" "被" "-" 344 354 1 "-1"
"1568" 21 "e1" 19 "c" "7" "送往" "-" 343 344 1 "-1"
"1569" 21 "e1" 19 "c" "8" "醫院" "-" 328 343 1 "-1"
"1570" 21 "e1" 19 "c" "?" "Y" "0" 1068 328 1 "-1"
"1571" 21 "e1" 7 "c" "0" "老太太" "-" 404 1068 1 "1"
"1572" 21 "e1" 7 "c" "1" "遇見" "-" 379 404 1 "2"
"1573" 21 "e1" 7 "c" "2" "的" "-" 389 379 1 "3"
"1574" 21 "e1" 7 "c" "3" "女孩" "-" 329 389 1 "4"
"1575" 21 "e1" 7 "c" "4" "頭髮" "-" 399 329 1 "5"
"1576" 21 "e1" 7 "c" "5" "很長" "-" 333 399 1 "-1"
"1577" 21 "e1" 7 "c" "6" "而且" "-" 339 333 1 "-1"
"1578" 21 "e1" 7 "c" "7" "也" "-" 354 339 1 "-1"
"1579" 21 "e1" 7 "c" "8" "長的" "-" 344 354 1 "-1"
"1580" 21 "e1" 7 "c" "9" "很" "-" 413 344 1 "-1"
"1581" 21 "e1" 7 "c" "10" "漂亮" "-" 354 413 1 "-1"
"1582" 21 "e1" 7 "c" "?" "N" "1" 1097 354 1 "-1"
"1583" 22 "e1" 16 "a" "0" "嘲笑" "-" 537 1097 -1 "1"
"1584" 22 "e1" 16 "a" "1" "寡婦" "-" 530 537 -1 "2"
"1585" 22 "e1" 16 "a" "2" "的" "-" 466 530 -1 "3"
"1586" 22 "e1" 16 "a" "3" "老處女" "-" 884 466 -1 "4"
"1587" 22 "e1" 16 "a" "4" "很" "-" 590 884 -1 "5"
"1588" 22 "e1" 16 "a" "5" "想" "-" 480 590 -1 "-1"
"1589" 22 "e1" 16 "a" "6" "交" "-" 521 480 -1 "-1"
"1590" 22 "e1" 16 "a" "7" "男朋友" "-" 747 521 -1 "-1"
"1591" 22 "e1" 16 "a" "8" "整天" "-" 515 747 -1 "-1"
"1592" 22 "e1" 16 "a" "9" "要人" "-" 540 515 -1 "-1"
"1593" 22 "e1" 16 "a" "10" "幫" "-" 404 540 -1 "-1"
"1594" 22 "e1" 16 "a" "11" "她" "-" 450 404 -1 "-1"
"1595" 22 "e1" 16 "a" "12" "做媒" "-" 606 450 -1 "-1"
"1596" 22 "e1" 16 "a" "?" "N" "1" 4508 606 -1 "-1"
"1610" 22 "e1" 4 "a" "0" "讚美" "-" 511 4508 -1 "1"
"1611" 22 "e1" 4 "a" "1" "聲樂家" "-" 878 511 -1 "2"
"1612" 22 "e1" 4 "a" "2" "的" "-" 1019 878 -1 "3"
"1613" 22 "e1" 4 "a" "3" "指揮家" "-" 641 1019 -1 "4"
"1614" 22 "e1" 4 "a" "4" "很" "-" 676 641 -1 "5"
"1615" 22 "e1" 4 "a" "5" "有天份" "-" 3061 676 -1 "-1"
"1616" 22 "e1" 4 "a" "6" "但是" "-" 490 3061 -1 "-1"
"1617" 22 "e1" 4 "a" "7" "也" "-" 445 490 -1 "-1"
"1618" 22 "e1" 4 "a" "8" "很" "-" 429 445 -1 "-1"
"1619" 22 "e1" 4 "a" "9" "驕傲" "-" 667 429 -1 "-1"
"1620" 22 "e1" 4 "a" "?" "Y" "1" 2095 667 -1 "-1"
"1621" 22 "e1" 14 "c" "0" "屠夫" "-" 718 2095 1 "1"
"1622" 22 "e1" 14 "c" "1" "瞧不起" "-" 767 718 1 "2"
"1623" 22 "e1" 14 "c" "2" "的" "-" 590 767 1 "3"
"1624" 22 "e1" 14 "c" "3" "清潔工" "-" 893 590 1 "4"
"1625" 22 "e1" 14 "c" "4" "衣服" "-" 2088 893 1 "5"
"1626" 22 "e1" 14 "c" "5" "總是" "-" 485 2088 1 "-1"
"1627" 22 "e1" 14 "c" "6" "很" "-" 520 485 1 "-1"
"1628" 22 "e1" 14 "c" "7" "髒" "-" 677 520 1 "-1"
"1629" 22 "e1" 14 "c" "8" "身上" "-" 883 677 1 "-1"
"1630" 22 "e1" 14 "c" "9" "也" "-" 959 883 1 "-1"
"1631" 22 "e1" 14 "c" "10" "有股" "-" 732 959 1 "-1"
"1632" 22 "e1" 14 "c" "11" "怪" "-" 555 732 1 "-1"
"1633" 22 "e1" 14 "c" "12" "味道" "-" 672 555 1 "-1"
"1634" 22 "e1" 14 "c" "?" "Y" "1" 1405 672 1 "-1"
"1635" 22 "e1" 8 "a" "0" "羨慕" "-" 633 1405 -1 "1"
"1636" 22 "e1" 8 "a" "1" "歌手" "-" 1513 633 -1 "2"
"1637" 22 "e1" 8 "a" "2" "的" "-" 621 1513 -1 "3"
"1638" 22 "e1" 8 "a" "3" "演員" "-" 565 621 -1 "4"
"1639" 22 "e1" 8 "a" "4" "想" "-" 1080 565 -1 "5"
"1640" 22 "e1" 8 "a" "5" "往" "-" 581 1080 -1 "-1"
"1641" 22 "e1" 8 "a" "6" "其他" "-" 979 581 -1 "-1"
"1642" 22 "e1" 8 "a" "7" "方面" "-" 585 979 -1 "-1"
"1643" 22 "e1" 8 "a" "8" "發展" "-" 596 585 -1 "-1"
"1644" 22 "e1" 8 "a" "9" "可是" "-" 494 596 -1 "-1"
"1645" 22 "e1" 8 "a" "10" "沒有" "-" 474 494 -1 "-1"
"1646" 22 "e1" 8 "a" "11" "機會" "-" 656 474 -1 "-1"
"1647" 22 "e1" 8 "a" "?" "N" "1" 3174 656 -1 "-1"
"1648" 22 "e1" 20 "a" "0" "抱怨" "-" 355 3174 -1 "1"
"1649" 22 "e1" 20 "a" "1" "司機" "-" 531 355 -1 "2"
"1650" 22 "e1" 20 "a" "2" "的" "-" 363 531 -1 "3"
"1651" 22 "e1" 20 "a" "3" "乘客" "-" 409 363 -1 "4"
"1652" 22 "e1" 20 "a" "4" "總是" "-" 610 409 -1 "5"
"1653" 22 "e1" 20 "a" "5" "大聲" "-" 591 610 -1 "-1"
"1654" 22 "e1" 20 "a" "6" "喧嘩" "-" 587 591 -1 "-1"
"1655" 22 "e1" 20 "a" "7" "很" "-" 1337 587 -1 "-1"
"1656" 22 "e1" 20 "a" "8" "令人" "-" 495 1337 -1 "-1"
"1657" 22 "e1" 20 "a" "9" "受不了" "-" 530 495 -1 "-1"
"1658" 22 "e1" 20 "a" "?" "Y" "0" 1849 530 -1 "-1"
"1659" 22 "e1" 10 "c" "0" "郵差" "-" 528 1849 1 "1"
"1660" 22 "e1" 10 "c" "1" "撞到" "-" 545 528 1 "2"
"1661" 22 "e1" 10 "c" "2" "的" "-" 399 545 1 "3"
"1662" 22 "e1" 10 "c" "3" "送花童" "-" 717 399 1 "4"
"1663" 22 "e1" 10 "c" "4" "背著" "-" 712 717 1 "5"
"1664" 22 "e1" 10 "c" "5" "很多" "-" 464 712 1 "-1"
"1665" 22 "e1" 10 "c" "6" "東西" "-" 399 464 1 "-1"
"1666" 22 "e1" 10 "c" "7" "走路" "-" 434 399 1 "-1"
"1667" 22 "e1" 10 "c" "8" "東倒西歪" "-" 767 434 1 "-1"
"1668" 22 "e1" 10 "c" "?" "N" "1" 2438 767 1 "-1"
"1669" 22 "e1" 6 "c" "0" "市長" "-" 280 2438 1 "1"
"1670" 22 "e1" 6 "c" "1" "打擾" "-" 308 280 1 "2"
"1671" 22 "e1" 6 "c" "2" "的" "-" 333 308 1 "3"
"1672" 22 "e1" 6 "c" "3" "議員" "-" 374 333 1 "4"
"1673" 22 "e1" 6 "c" "4" "整天" "-" 439 374 1 "5"
"1674" 22 "e1" 6 "c" "5" "講電話" "-" 889 439 1 "-1"
"1675" 22 "e1" 6 "c" "6" "因為" "-" 560 889 1 "-1"
"1676" 22 "e1" 6 "c" "7" "事情" "-" 439 560 1 "-1"
"1677" 22 "e1" 6 "c" "8" "多" "-" 1811 439 1 "-1"
"1678" 22 "e1" 6 "c" "?" "N" "1" 1475 1811 1 "-1"
"1679" 22 "e1" 2 "c" "0" "老闆" "-" 335 1475 1 "1"
"1680" 22 "e1" 2 "c" "1" "信任" "-" 343 335 1 "2"
"1681" 22 "e1" 2 "c" "2" "的" "-" 364 343 1 "3"
"1682" 22 "e1" 2 "c" "3" "工程師" "-" 630 364 1 "4"
"1683" 22 "e1" 2 "c" "4" "工作" "-" 414 630 1 "5"
"1684" 22 "e1" 2 "c" "5" "很" "-" 369 414 1 "-1"
"1685" 22 "e1" 2 "c" "6" "認真" "-" 364 369 1 "-1"
"1686" 22 "e1" 2 "c" "7" "效率" "-" 313 364 1 "-1"
"1687" 22 "e1" 2 "c" "8" "又高" "-" 459 313 1 "-1"
"1688" 22 "e1" 2 "c" "?" "Y" "1" 1667 459 1 "-1"
"1689" 22 "e1" 18 "c" "0" "富豪" "-" 294 1667 1 "1"
"1690" 22 "e1" 18 "c" "1" "邀請" "-" 364 294 1 "2"
"1691" 22 "e1" 18 "c" "2" "的" "-" 369 364 1 "3"
"1692" 22 "e1" 18 "c" "3" "官員" "-" 682 369 1 "4"
"1693" 22 "e1" 18 "c" "4" "心懷" "-" 419 682 1 "5"
"1694" 22 "e1" 18 "c" "5" "不軌" "-" 394 419 1 "-1"
"1695" 22 "e1" 18 "c" "6" "但是" "-" 752 394 1 "-1"
"1696" 22 "e1" 18 "c" "7" "善於" "-" 480 752 1 "-1"
"1697" 22 "e1" 18 "c" "8" "隱藏" "-" 1246 480 1 "-1"
"1698" 22 "e1" 18 "c" "?" "N" "1" 3503 1246 1 "-1"
"1699" 23 "e1" 7 "a" "0" "遇見" "-" 511 3503 -1 "1"
"1700" 23 "e1" 7 "a" "1" "老太太" "-" 566 511 -1 "2"
"1701" 23 "e1" 7 "a" "2" "的" "-" 631 566 -1 "3"
"1702" 23 "e1" 7 "a" "3" "女孩" "-" 702 631 -1 "4"
"1703" 23 "e1" 7 "a" "4" "頭髮" "-" 1387 702 -1 "5"
"1704" 23 "e1" 7 "a" "5" "很長" "-" 722 1387 -1 "-1"
"1705" 23 "e1" 7 "a" "6" "而且" "-" 701 722 -1 "-1"
"1706" 23 "e1" 7 "a" "7" "也" "-" 747 701 -1 "-1"
"1707" 23 "e1" 7 "a" "8" "長的" "-" 888 747 -1 "-1"
"1708" 23 "e1" 7 "a" "9" "很" "-" 749 888 -1 "-1"
"1709" 23 "e1" 7 "a" "10" "漂亮" "-" 702 749 -1 "-1"
"1710" 23 "e1" 7 "a" "?" "N" "1" 1516 702 -1 "-1"
"1723" 23 "e1" 5 "c" "0" "店員" "-" 602 1516 1 "1"
"1724" 23 "e1" 5 "c" "1" "不喜歡" "-" 687 602 1 "2"
"1725" 23 "e1" 5 "c" "2" "的" "-" 671 687 1 "3"
"1726" 23 "e1" 5 "c" "3" "經理" "-" 666 671 1 "4"
"1727" 23 "e1" 5 "c" "4" "站在" "-" 1110 666 1 "5"
"1728" 23 "e1" 5 "c" "5" "門口" "-" 1014 1110 1 "-1"
"1729" 23 "e1" 5 "c" "6" "招攬" "-" 706 1014 1 "-1"
"1730" 23 "e1" 5 "c" "7" "生意" "-" 486 706 1 "-1"
"1731" 23 "e1" 5 "c" "?" "Y" "1" 2879 486 1 "-1"
"1732" 23 "e1" 13 "c" "0" "鋼琴師" "-" 536 2879 1 "-1"
"1733" 23 "e1" 13 "c" "1" "很" "-" 618 536 1 "1"
"1734" 23 "e1" 13 "c" "2" "受不了" "-" 550 618 1 "2"
"1735" 23 "e1" 13 "c" "3" "的" "-" 686 550 1 "3"
"1736" 23 "e1" 13 "c" "4" "小提琴家" "-" 1573 686 1 "4"
"1737" 23 "e1" 13 "c" "5" "脾氣" "-" 792 1573 1 "5"
"1738" 23 "e1" 13 "c" "6" "不好" "-" 1195 792 1 "-1"
"1739" 23 "e1" 13 "c" "7" "對人" "-" 615 1195 1 "-1"
"1740" 23 "e1" 13 "c" "8" "大吼" "-" 686 615 1 "-1"
"1741" 23 "e1" 13 "c" "9" "大叫" "-" 399 686 1 "-1"
"1742" 23 "e1" 13 "c" "?" "Y" "1" 2186 399 1 "-1"
"1743" 23 "e1" 9 "c" "0" "大伯" "-" 562 2186 1 "1"
"1744" 23 "e1" 9 "c" "1" "拜訪" "-" 600 562 1 "2"
"1745" 23 "e1" 9 "c" "2" "的" "-" 570 600 1 "3"
"1746" 23 "e1" 9 "c" "3" "鄰居" "-" 585 570 1 "4"
"1747" 23 "e1" 9 "c" "4" "家境" "-" 631 585 1 "5"
"1748" 23 "e1" 9 "c" "5" "不好" "-" 645 631 1 "-1"
"1749" 23 "e1" 9 "c" "6" "常" "-" 646 645 1 "-1"
"1750" 23 "e1" 9 "c" "7" "需要" "-" 616 646 1 "-1"
"1751" 23 "e1" 9 "c" "8" "朋友" "-" 585 616 1 "-1"
"1752" 23 "e1" 9 "c" "9" "幫忙" "-" 677 585 1 "-1"
"1753" 23 "e1" 9 "c" "?" "N" "1" 2782 677 1 "-1"
"1754" 23 "e1" 3 "a" "0" "認識" "-" 516 2782 -1 "1"
"1755" 23 "e1" 3 "a" "1" "教授" "-" 475 516 -1 "2"
"1756" 23 "e1" 3 "a" "2" "的" "-" 565 475 -1 "3"
"1757" 23 "e1" 3 "a" "3" "作家" "-" 525 565 -1 "4"
"1758" 23 "e1" 3 "a" "4" "很" "-" 636 525 -1 "5"
"1759" 23 "e1" 3 "a" "5" "有名" "-" 686 636 -1 "-1"
"1760" 23 "e1" 3 "a" "6" "著作" "-" 1190 686 -1 "-1"
"1761" 23 "e1" 3 "a" "7" "也" "-" 616 1190 -1 "-1"
"1762" 23 "e1" 3 "a" "8" "很多" "-" 807 616 -1 "-1"
"1763" 23 "e1" 3 "a" "?" "Y" "1" 2787 807 -1 "-1"
"1764" 23 "e1" 19 "a" "0" "協助" "-" 491 2787 -1 "1"
"1765" 23 "e1" 19 "a" "1" "居民" "-" 485 491 -1 "2"
"1766" 23 "e1" 19 "a" "2" "的" "-" 525 485 -1 "3"
"1767" 23 "e1" 19 "a" "3" "軍官" "-" 520 525 -1 "4"
"1768" 23 "e1" 19 "a" "4" "收傷" "-" 1397 520 -1 "5"
"1769" 23 "e1" 19 "a" "5" "了" "-" 938 1397 -1 "-1"
"1770" 23 "e1" 19 "a" "6" "被" "-" 671 938 -1 "-1"
"1771" 23 "e1" 19 "a" "7" "送往" "-" 535 671 -1 "-1"
"1772" 23 "e1" 19 "a" "8" "醫院" "-" 414 535 -1 "-1"
"1773" 23 "e1" 19 "a" "?" "N" "1" 3251 414 -1 "-1"
"1774" 23 "e1" 1 "c" "0" "助教" "-" 471 3251 1 "1"
"1775" 23 "e1" 1 "c" "1" "質疑" "-" 626 471 1 "2"
"1776" 23 "e1" 1 "c" "2" "的" "-" 555 626 1 "3"
"1777" 23 "e1" 1 "c" "3" "學生" "-" 566 555 1 "4"
"1778" 23 "e1" 1 "c" "4" "很" "-" 570 566 1 "5"
"1779" 23 "e1" 1 "c" "5" "不" "-" 596 570 1 "-1"
"1780" 23 "e1" 1 "c" "6" "高興" "-" 1811 596 1 "-1"
"1781" 23 "e1" 1 "c" "7" "所以" "-" 495 1811 1 "-1"
"1782" 23 "e1" 1 "c" "8" "四處" "-" 449 495 1 "-1"
"1783" 23 "e1" 1 "c" "9" "投訴" "-" 525 449 1 "-1"
"1784" 23 "e1" 1 "c" "?" "Y" "1" 1511 525 1 "-1"
"1785" 23 "e1" 17 "c" "0" "流氓" "-" 496 1511 1 "1"
"1786" 23 "e1" 17 "c" "1" "威脅" "-" 495 496 1 "2"
"1787" 23 "e1" 17 "c" "2" "的" "-" 525 495 1 "3"
"1788" 23 "e1" 17 "c" "3" "逃犯" "-" 590 525 1 "4"
"1789" 23 "e1" 17 "c" "4" "害怕" "-" 2638 590 1 "5"
"1790" 23 "e1" 17 "c" "5" "被" "-" 419 2638 1 "-1"
"1791" 23 "e1" 17 "c" "6" "警察" "-" 470 419 1 "-1"
"1792" 23 "e1" 17 "c" "7" "抓" "-" 475 470 1 "-1"
"1793" 23 "e1" 17 "c" "8" "整天" "-" 3746 475 1 "-1"
"1794" 23 "e1" 17 "c" "9" "提心" "-" 348 3746 1 "-1"
"1795" 23 "e1" 17 "c" "10" "吊膽" "-" 359 348 1 "-1"
"1796" 23 "e1" 17 "c" "?" "N" "1" 1440 359 1 "-1"
"1797" 23 "e1" 15 "a" "0" "愛上" "-" 440 1440 -1 "1"
"1798" 23 "e1" 15 "a" "1" "明星" "-" 500 440 -1 "2"
"1799" 23 "e1" 15 "a" "2" "的" "-" 550 500 -1 "3"
"1800" 23 "e1" 15 "a" "3" "詩人" "-" 565 550 -1 "4"
"1801" 23 "e1" 15 "a" "4" "充滿" "-" 772 565 -1 "5"
"1802" 23 "e1" 15 "a" "5" "不切實際" "-" 651 772 -1 "-1"
"1803" 23 "e1" 15 "a" "6" "的" "-" 444 651 -1 "-1"
"1804" 23 "e1" 15 "a" "7" "幻想" "-" 536 444 -1 "-1"
"1805" 23 "e1" 15 "a" "8" "整天" "-" 495 536 -1 "-1"
"1806" 23 "e1" 15 "a" "9" "作" "-" 661 495 -1 "-1"
"1807" 23 "e1" 15 "a" "10" "白日夢" "-" 585 661 -1 "-1"
"1808" 23 "e1" 15 "a" "?" "Y" "1" 1964 585 -1 "-1"
"1809" 24 "e1" 6 "a" "0" "打擾" "-" 506 1964 -1 "1"
"1810" 24 "e1" 6 "a" "1" "市長" "-" 429 506 -1 "2"
"1811" 24 "e1" 6 "a" "2" "的" "-" 646 429 -1 "3"
"1812" 24 "e1" 6 "a" "3" "議員" "-" 505 646 -1 "4"
"1813" 24 "e1" 6 "a" "4" "整天" "-" 5965 505 -1 "5"
"1814" 24 "e1" 6 "a" "5" "講電話" "-" 575 5965 -1 "-1"
"1815" 24 "e1" 6 "a" "6" "因為" "-" 6796 575 -1 "-1"
"1816" 24 "e1" 6 "a" "7" "事情" "-" 418 6796 -1 "-1"
"1817" 24 "e1" 6 "a" "8" "多" "-" 1292 418 -1 "-1"
"1818" 24 "e1" 6 "a" "?" "N" "1" 5872 1292 -1 "-1"
"1819" 24 "e1" 20 "c" "0" "司機" "-" 511 5872 1 "1"
"1820" 24 "e1" 20 "c" "1" "抱怨" "-" 555 511 1 "2"
"1821" 24 "e1" 20 "c" "2" "的" "-" 661 555 1 "3"
"1822" 24 "e1" 20 "c" "3" "乘客" "-" 3102 661 1 "4"
"1823" 24 "e1" 20 "c" "4" "總是" "-" 2652 3102 1 "5"
"1824" 24 "e1" 20 "c" "5" "大聲" "-" 550 2652 1 "-1"
"1825" 24 "e1" 20 "c" "6" "喧嘩" "-" 1956 550 1 "-1"
"1826" 24 "e1" 20 "c" "7" "很" "-" 399 1956 1 "-1"
"1827" 24 "e1" 20 "c" "8" "令人" "-" 808 399 1 "-1"
"1828" 24 "e1" 20 "c" "9" "受不了" "-" 10668 808 1 "-1"
"1829" 24 "e1" 20 "c" "?" "N" "1" 7167 10668 1 "-1"
"1844" 24 "e1" 18 "a" "0" "邀請" "-" 1393 7167 -1 "1"
"1845" 24 "e1" 18 "a" "1" "富豪" "-" 1180 1393 -1 "2"
"1846" 24 "e1" 18 "a" "2" "的" "-" 1241 1180 -1 "3"
"1847" 24 "e1" 18 "a" "3" "官員" "-" 2098 1241 -1 "4"
"1848" 24 "e1" 18 "a" "4" "心懷" "-" 716 2098 -1 "5"
"1849" 24 "e1" 18 "a" "5" "不軌" "-" 600 716 -1 "-1"
"1850" 24 "e1" 18 "a" "6" "但是" "-" 1145 600 -1 "-1"
"1851" 24 "e1" 18 "a" "7" "善於" "-" 545 1145 -1 "-1"
"1852" 24 "e1" 18 "a" "8" "隱藏" "-" 923 545 -1 "-1"
"1853" 24 "e1" 18 "a" "?" "N" "1" 5177 923 -1 "-1"
"1854" 24 "e1" 10 "a" "0" "撞到" "-" 435 5177 -1 "1"
"1855" 24 "e1" 10 "a" "1" "郵差" "-" 545 435 -1 "2"
"1856" 24 "e1" 10 "a" "2" "的" "-" 621 545 -1 "3"
"1857" 24 "e1" 10 "a" "3" "送花童" "-" 2597 621 -1 "4"
"1858" 24 "e1" 10 "a" "4" "背著" "-" 857 2597 -1 "5"
"1859" 24 "e1" 10 "a" "5" "很多" "-" 1392 857 -1 "-1"
"1860" 24 "e1" 10 "a" "6" "東西" "-" 2405 1392 -1 "-1"
"1861" 24 "e1" 10 "a" "7" "走路" "-" 656 2405 -1 "-1"
"1862" 24 "e1" 10 "a" "8" "東倒西歪" "-" 3393 656 -1 "-1"
"1863" 24 "e1" 10 "a" "?" "N" "1" 2090 3393 -1 "-1"
"1864" 24 "e1" 8 "c" "0" "歌手" "-" 375 2090 1 "1"
"1865" 24 "e1" 8 "c" "1" "羨慕" "-" 500 375 1 "2"
"1866" 24 "e1" 8 "c" "2" "的" "-" 379 500 1 "3"
"1867" 24 "e1" 8 "c" "3" "演員" "-" 480 379 1 "4"
"1868" 24 "e1" 8 "c" "4" "想" "-" 10260 480 1 "5"
"1869" 24 "e1" 8 "c" "5" "往" "-" 545 10260 1 "-1"
"1870" 24 "e1" 8 "c" "6" "其他" "-" 621 545 1 "-1"
"1871" 24 "e1" 8 "c" "7" "方面" "-" 1543 621 1 "-1"
"1872" 24 "e1" 8 "c" "8" "發展" "-" 404 1543 1 "-1"
"1873" 24 "e1" 8 "c" "9" "可是" "-" 372 404 1 "-1"
"1874" 24 "e1" 8 "c" "10" "沒有" "-" 919 372 1 "-1"
"1875" 24 "e1" 8 "c" "11" "機會" "-" 2597 919 1 "-1"
"1876" 24 "e1" 8 "c" "?" "N" "1" 1339 2597 1 "-1"
"1877" 24 "e1" 2 "a" "0" "信任" "-" 617 1339 -1 "1"
"1878" 24 "e1" 2 "a" "1" "老闆" "-" 1790 617 -1 "2"
"1879" 24 "e1" 2 "a" "2" "的" "-" 626 1790 -1 "3"
"1880" 24 "e1" 2 "a" "3" "工程師" "-" 7381 626 -1 "4"
"1881" 24 "e1" 2 "a" "4" "工作" "-" 479 7381 -1 "5"
"1882" 24 "e1" 2 "a" "5" "很" "-" 727 479 -1 "-1"
"1883" 24 "e1" 2 "a" "6" "認真" "-" 429 727 -1 "-1"
"1884" 24 "e1" 2 "a" "7" "效率" "-" 489 429 -1 "-1"
"1885" 24 "e1" 2 "a" "8" "又高" "-" 812 489 -1 "-1"
"1886" 24 "e1" 2 "a" "?" "Y" "1" 3255 812 -1 "-1"
"1887" 24 "e1" 4 "c" "0" "聲樂家" "-" 450 3255 1 "1"
"1888" 24 "e1" 4 "c" "1" "讚美" "-" 792 450 1 "2"
"1889" 24 "e1" 4 "c" "2" "的" "-" 596 792 1 "3"
"1890" 24 "e1" 4 "c" "3" "指揮家" "-" 4331 596 1 "4"
"1891" 24 "e1" 4 "c" "4" "很" "-" 2975 4331 1 "5"
"1892" 24 "e1" 4 "c" "5" "有" "-" 409 2975 1 "-1"
"1893" 24 "e1" 4 "c" "6" "天份" "-" 2985 409 1 "-1"
"1894" 24 "e1" 4 "c" "7" "但是" "-" 439 2985 1 "-1"
"1895" 24 "e1" 4 "c" "8" "也" "-" 338 439 1 "-1"
"1896" 24 "e1" 4 "c" "9" "很" "-" 420 338 1 "-1"
"1897" 24 "e1" 4 "c" "10" "驕傲" "-" 651 420 1 "-1"
"1898" 24 "e1" 4 "c" "?" "Y" "1" 1461 651 1 "-1"
"1899" 24 "e1" 14 "a" "0" "瞧不起" "-" 516 1461 -1 "1"
"1900" 24 "e1" 14 "a" "1" "屠夫" "-" 545 516 -1 "2"
"1901" 24 "e1" 14 "a" "2" "的" "-" 545 545 -1 "3"
"1902" 24 "e1" 14 "a" "3" "清潔工" "-" 2335 545 -1 "4"
"1903" 24 "e1" 14 "a" "4" "衣服" "-" 2027 2335 -1 "5"
"1904" 24 "e1" 14 "a" "5" "總是" "-" 419 2027 -1 "-1"
"1905" 24 "e1" 14 "a" "6" "很" "-" 1064 419 -1 "-1"
"1906" 24 "e1" 14 "a" "7" "髒" "-" 454 1064 -1 "-1"
"1907" 24 "e1" 14 "a" "8" "身上" "-" 868 454 -1 "-1"
"1908" 24 "e1" 14 "a" "9" "也" "-" 606 868 -1 "-1"
"1909" 24 "e1" 14 "a" "10" "有股" "-" 379 606 -1 "-1"
"1910" 24 "e1" 14 "a" "11" "怪" "-" 324 379 -1 "-1"
"1911" 24 "e1" 14 "a" "12" "味道" "-" 452 324 -1 "-1"
"1912" 24 "e1" 14 "a" "?" "Y" "1" 2720 452 -1 "-1"
"1913" 24 "e1" 16 "c" "0" "寡婦" "-" 420 2720 1 "1"
"1914" 24 "e1" 16 "c" "1" "嘲笑" "-" 364 420 1 "2"
"1915" 24 "e1" 16 "c" "2" "的" "-" 338 364 1 "3"
"1916" 24 "e1" 16 "c" "3" "老處女" "-" 1810 338 1 "4"
"1917" 24 "e1" 16 "c" "4" "很想交" "-" 580 1810 1 "5"
"1918" 24 "e1" 16 "c" "5" "男朋友" "-" 413 580 1 "-1"
"1919" 24 "e1" 16 "c" "6" "整天" "-" 404 413 1 "-1"
"1920" 24 "e1" 16 "c" "7" "要人" "-" 590 404 1 "-1"
"1921" 24 "e1" 16 "c" "8" "幫" "-" 369 590 1 "-1"
"1922" 24 "e1" 16 "c" "9" "她" "-" 409 369 1 "-1"
"1923" 24 "e1" 16 "c" "10" "做媒" "-" 515 409 1 "-1"
"1924" 24 "e1" 16 "c" "?" "N" "1" 6934 515 1 "-1"
"1925" 25 "e1" 7 "c" "0" "老太太" "-" 321 6934 1 "1"
"1926" 25 "e1" 7 "c" "1" "遇見" "-" 374 321 1 "2"
"1927" 25 "e1" 7 "c" "2" "的" "-" 344 374 1 "3"
"1928" 25 "e1" 7 "c" "3" "女孩" "-" 379 344 1 "4"
"1929" 25 "e1" 7 "c" "4" "頭髮" "-" 459 379 1 "5"
"1930" 25 "e1" 7 "c" "5" "很長" "-" 853 459 1 "-1"
"1931" 25 "e1" 7 "c" "6" "而且" "-" 506 853 1 "-1"
"1932" 25 "e1" 7 "c" "7" "也" "-" 409 506 1 "-1"
"1933" 25 "e1" 7 "c" "8" "長的" "-" 794 409 1 "-1"
"1934" 25 "e1" 7 "c" "9" "很" "-" 380 794 1 "-1"
"1935" 25 "e1" 7 "c" "10" "漂亮" "-" 648 380 1 "-1"
"1936" 25 "e1" 7 "c" "?" "N" "1" 1080 648 1 "-1"
"1937" 25 "e1" 17 "a" "0" "威脅" "-" 316 1080 -1 "1"
"1938" 25 "e1" 17 "a" "1" "流氓" "-" 352 316 -1 "2"
"1939" 25 "e1" 17 "a" "2" "的" "-" 357 352 -1 "3"
"1940" 25 "e1" 17 "a" "3" "逃犯" "-" 308 357 -1 "4"
"1941" 25 "e1" 17 "a" "4" "害怕" "-" 490 308 -1 "5"
"1942" 25 "e1" 17 "a" "5" "被" "-" 3233 490 -1 "-1"
"1943" 25 "e1" 17 "a" "6" "警察" "-" 409 3233 -1 "-1"
"1944" 25 "e1" 17 "a" "7" "抓" "-" 293 409 -1 "-1"
"1945" 25 "e1" 17 "a" "8" "整天" "-" 288 293 -1 "-1"
"1946" 25 "e1" 17 "a" "9" "提心" "-" 552 288 -1 "-1"
"1947" 25 "e1" 17 "a" "10" "吊膽" "-" 384 552 -1 "-1"
"1948" 25 "e1" 17 "a" "?" "N" "1" 4637 384 -1 "-1"
"1949" 25 "e1" 13 "a" "0" "很" "-" 276 4637 -1 "-1"
